State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,2500,3500,3000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,01/03/2026,4500,4500,4500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,5000,6800,5900
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,7000,7500,7250
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,01/03/2026,15000,18000,16500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,3500,3500,3500
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,01/03/2026,11000,12000,11500
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,01/03/2026,6500,7000,6750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,16000,19000,17500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,01/03/2026,3000,4000,3500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,5000,5400,5200
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3500,4200,3850
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,01/03/2026,4000,4800,4400
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Lime,Lime,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,2000,3600,2800
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,01/03/2026,7000,7500,7250
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,2000,2200,2100
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,7000,8000,7500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Fig(Anjura/Anjeer),Anjura,Local,01/03/2026,14000,15000,14500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,01/03/2026,14000,15000,14500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC","Custard Apple(Sharifa)","Custard Apple(Sharifa)",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,5000,5500,5250
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,6500,7500,7000
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,5000,5500,5250
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Lime,Lime,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1000,2000,1500
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,9500,11000,10250
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,5400,6000,5700
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,2400,3600,3000
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,5400,6000,5700
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,2000,2500,2250
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,7000,8000,7500
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,3000,3600,3300
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,01/03/2026,3000,3600,3300
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,3600,4000,3800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,01/03/2026,6400,6800,6600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,6800,7600,7200
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,10000,12000,11000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Jack Fruit(Ripe)","Jack Fruit",Local,01/03/2026,3000,4000,3500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,800,1000,900
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3300,4000,3650
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,1300,1500,1400
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,1700,2000,1850
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,3300,4000,3650
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,01/03/2026,4000,4200,4100
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,9000,10000,9500
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Lime,Lime,Local,01/03/2026,11000,12000,11500
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,01/03/2026,7000,7500,7250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Soyabean,Local,Local,01/03/2026,8000,9000,8500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,9000,10000,9500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Soyabean,Local,Local,01/03/2026,9000,10000,9500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2600,3000,2800
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,01/03/2026,2500,2800,2650
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,01/03/2026,3600,4000,3800
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,4800,5000,4900
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,01/03/2026,8000,10000,9000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,01/03/2026,15000,18000,16500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,2500,3500,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Apple,American,Local,01/03/2026,15000,16000,15500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,15000,16000,15500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,01/03/2026,4000,4400,4200
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2500,2800,2650
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,01/03/2026,3800,4000,3900
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,01/03/2026,3600,4000,3800
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,01/03/2026,6500,7000,6750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Rose(Local),"Rose (Local)",Local,01/03/2026,12000,13000,12500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,3000,4000,3500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,5000,8000,6500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,01/03/2026,4000,4400,4200
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,01/03/2026,18000,20000,19000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Apple,American,Local,01/03/2026,18000,20000,19000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1200,1400,1300
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,4800,5000,4900
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,3000,3400,3200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2600,3000,2800
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1000,1500,1250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1600,1800,1700
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,2600,3000,2800
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2000,3000,2500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,2000,3000,2500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,2500,2500,2500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3800,4200,4000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,01/03/2026,3200,3600,3400
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,8200,9200,8700
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,3200,4200,3700
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2200,2400,2300
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,4000,4200,4100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,3000,3200,3100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,01/03/2026,1600,1800,1700
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,3000,3200,3100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,6800,7000,6900
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,01/03/2026,6000,6500,6250
